dataset,model,model_label,row_max,member
dropout_success,tabicl,TabICL,0.04098166,Member
dropout_success,tabicl,TabICL,0.042578164,Member
dropout_success,tabicl,TabICL,0.037619036,Member
dropout_success,tabicl,TabICL,0.025820231,Member
dropout_success,tabicl,TabICL,0.012942706,Non-member
dropout_success,tabicl,TabICL,0.037116054,Non-member
dropout_success,tabicl,TabICL,0.023299986,Non-member
dropout_success,tabicl,TabICL,0.019345777,Non-member
dropout_success,tabicl,TabICL,0.031992067,Non-member
dropout_success,tabicl,TabICL,0.030456245,Member
dropout_success,tabicl,TabICL,0.013123595,Non-member
dropout_success,tabicl,TabICL,0.046938032,Member
dropout_success,tabicl,TabICL,0.013128857,Non-member
dropout_success,tabicl,TabICL,0.03581525,Member
dropout_success,tabicl,TabICL,0.018675677,Non-member
dropout_success,tabicl,TabICL,0.014005491,Non-member
dropout_success,tabicl,TabICL,0.018057065,Non-member
dropout_success,tabicl,TabICL,0.034880843,Member
dropout_success,tabicl,TabICL,0.018454405,Non-member
dropout_success,tabicl,TabICL,0.020000152,Non-member
dropout_success,tabicl,TabICL,0.04525435,Member
dropout_success,tabicl,TabICL,0.025706433,Member
dropout_success,tabicl,TabICL,0.012755304,Non-member
dropout_success,tabicl,TabICL,0.03161063,Member
dropout_success,tabicl,TabICL,0.041523825,Member
dropout_success,tabicl,TabICL,0.032661628,Member
dropout_success,tabicl,TabICL,0.012451391,Non-member
dropout_success,tabicl,TabICL,0.01606067,Non-member
dropout_success,tabicl,TabICL,0.010329169,Non-member
dropout_success,tabicl,TabICL,0.03802631,Member
dropout_success,tabicl,TabICL,0.013584259,Non-member
dropout_success,tabicl,TabICL,0.039187558,Member
dropout_success,tabicl,TabICL,0.015628884,Non-member
dropout_success,tabicl,TabICL,0.029441128,Member
dropout_success,tabicl,TabICL,0.041035715,Member
dropout_success,tabicl,TabICL,0.020233661,Non-member
dropout_success,tabicl,TabICL,0.034774046,Member
dropout_success,tabicl,TabICL,0.045454066,Member
dropout_success,tabicl,TabICL,0.034271736,Member
dropout_success,tabicl,TabICL,0.013171188,Non-member
dropout_success,tabicl,TabICL,0.057690177,Member
dropout_success,tabicl,TabICL,0.011188335,Non-member
dropout_success,tabicl,TabICL,0.02420836,Non-member
dropout_success,tabicl,TabICL,0.04433785,Member
dropout_success,tabicl,TabICL,0.012248899,Non-member
dropout_success,tabicl,TabICL,0.017988585,Non-member
dropout_success,tabicl,TabICL,0.04430309,Member
dropout_success,tabicl,TabICL,0.033078596,Member
dropout_success,tabicl,TabICL,0.038954075,Member
dropout_success,tabicl,TabICL,0.04134939,Member
dropout_success,tabicl,TabICL,0.050397355,Member
dropout_success,tabicl,TabICL,0.017156677,Non-member
dropout_success,tabicl,TabICL,0.03542792,Member
dropout_success,tabicl,TabICL,0.022084855,Non-member
dropout_success,tabicl,TabICL,0.013449696,Non-member
dropout_success,tabicl,TabICL,0.012246739,Non-member
dropout_success,tabicl,TabICL,0.011778571,Non-member
dropout_success,tabicl,TabICL,0.012450422,Non-member
dropout_success,tabicl,TabICL,0.01678339,Non-member
dropout_success,tabicl,TabICL,0.02285973,Non-member
dropout_success,tabicl,TabICL,0.02424047,Member
dropout_success,tabicl,TabICL,0.012603826,Non-member
dropout_success,tabicl,TabICL,0.039463077,Member
dropout_success,tabicl,TabICL,0.01726062,Non-member
dropout_success,tabicl,TabICL,0.054087486,Member
dropout_success,tabicl,TabICL,0.017684283,Non-member
dropout_success,tabicl,TabICL,0.034146205,Non-member
dropout_success,tabicl,TabICL,0.01127996,Non-member
dropout_success,tabicl,TabICL,0.016958127,Non-member
dropout_success,tabicl,TabICL,0.019415066,Non-member
dropout_success,tabicl,TabICL,0.014427756,Non-member
dropout_success,tabicl,TabICL,0.040450606,Member
dropout_success,tabicl,TabICL,0.013750688,Non-member
dropout_success,tabicl,TabICL,0.012951561,Non-member
dropout_success,tabicl,TabICL,0.010208865,Non-member
dropout_success,tabicl,TabICL,0.04067776,Member
dropout_success,tabicl,TabICL,0.024487993,Member
dropout_success,tabicl,TabICL,0.025562389,Member
dropout_success,tabicl,TabICL,0.017259508,Non-member
dropout_success,tabicl,TabICL,0.024436973,Non-member
dropout_success,tabicl,TabICL,0.0128196925,Non-member
dropout_success,tabicl,TabICL,0.022910306,Non-member
dropout_success,tabicl,TabICL,0.01793214,Non-member
dropout_success,tabicl,TabICL,0.046869252,Member
dropout_success,tabicl,TabICL,0.024551796,Member
dropout_success,tabicl,TabICL,0.020291794,Non-member
dropout_success,tabicl,TabICL,0.025159394,Non-member
dropout_success,tabicl,TabICL,0.02260154,Member
dropout_success,tabicl,TabICL,0.024664221,Non-member
dropout_success,tabicl,TabICL,0.04221864,Member
dropout_success,tabicl,TabICL,0.042398516,Member
dropout_success,tabicl,TabICL,0.04080039,Member
dropout_success,tabicl,TabICL,0.045339108,Member
dropout_success,tabicl,TabICL,0.048291083,Member
dropout_success,tabicl,TabICL,0.037880346,Member
dropout_success,tabicl,TabICL,0.017804617,Non-member
dropout_success,tabicl,TabICL,0.011169434,Non-member
dropout_success,tabicl,TabICL,0.0128864655,Non-member
dropout_success,tabicl,TabICL,0.033651527,Member
dropout_success,tabicl,TabICL,0.036241647,Member
dropout_success,tabicl,TabICL,0.014669731,Non-member
dropout_success,tabicl,TabICL,0.014657713,Non-member
dropout_success,tabicl,TabICL,0.017086057,Non-member
dropout_success,tabicl,TabICL,0.036724743,Member
dropout_success,tabicl,TabICL,0.022623071,Non-member
dropout_success,tabicl,TabICL,0.02847329,Member
dropout_success,tabicl,TabICL,0.014042645,Non-member
dropout_success,tabicl,TabICL,0.047160164,Member
dropout_success,tabicl,TabICL,0.018154936,Non-member
dropout_success,tabicl,TabICL,0.04859474,Member
dropout_success,tabicl,TabICL,0.040087726,Member
dropout_success,tabicl,TabICL,0.05546954,Member
dropout_success,tabicl,TabICL,0.032956105,Member
dropout_success,tabicl,TabICL,0.013209023,Non-member
dropout_success,tabicl,TabICL,0.013088574,Non-member
dropout_success,tabicl,TabICL,0.04820666,Member
dropout_success,tabicl,TabICL,0.014956031,Non-member
dropout_success,tabicl,TabICL,0.037104532,Member
dropout_success,tabicl,TabICL,0.051669687,Member
dropout_success,tabicl,TabICL,0.042611673,Member
dropout_success,tabicl,TabICL,0.010838773,Non-member
dropout_success,tabicl,TabICL,0.015387367,Non-member
dropout_success,tabicl,TabICL,0.019011287,Non-member
dropout_success,tabicl,TabICL,0.012400559,Non-member
dropout_success,tabicl,TabICL,0.055776883,Member
dropout_success,tabicl,TabICL,0.03735167,Member
dropout_success,tabicl,TabICL,0.019488197,Non-member
dropout_success,tabicl,TabICL,0.014383125,Non-member
dropout_success,tabicl,TabICL,0.027814085,Member
dropout_success,tabicl,TabICL,0.014108048,Non-member
dropout_success,tabicl,TabICL,0.03516483,Member
dropout_success,tabicl,TabICL,0.025075452,Member
dropout_success,tabicl,TabICL,0.014884566,Non-member
dropout_success,tabicl,TabICL,0.04006314,Member
dropout_success,tabicl,TabICL,0.036637712,Member
dropout_success,tabicl,TabICL,0.01803606,Non-member
dropout_success,tabicl,TabICL,0.017045176,Non-member
dropout_success,tabicl,TabICL,0.03750977,Member
dropout_success,tabicl,TabICL,0.04119128,Member
dropout_success,tabicl,TabICL,0.046560585,Member
dropout_success,tabicl,TabICL,0.03875139,Member
dropout_success,tabicl,TabICL,0.038618136,Member
dropout_success,tabicl,TabICL,0.019583253,Non-member
dropout_success,tabicl,TabICL,0.042582322,Member
dropout_success,tabicl,TabICL,0.01685771,Non-member
dropout_success,tabicl,TabICL,0.04755329,Member
dropout_success,tabicl,TabICL,0.035465226,Member
dropout_success,tabicl,TabICL,0.036434393,Member
dropout_success,tabicl,TabICL,0.030709183,Member
dropout_success,tabicl,TabICL,0.04471985,Member
dropout_success,tabicl,TabICL,0.027625946,Member
dropout_success,tabicl,TabICL,0.011876292,Non-member
dropout_success,tabicl,TabICL,0.046889137,Member
dropout_success,tabicl,TabICL,0.04740988,Member
dropout_success,tabicl,TabICL,0.03464986,Member
dropout_success,tabicl,TabICL,0.041992296,Member
dropout_success,tabicl,TabICL,0.030057414,Member
dropout_success,tabicl,TabICL,0.022664627,Non-member
dropout_success,tabicl,TabICL,0.024439992,Member
dropout_success,tabicl,TabICL,0.01591485,Non-member
dropout_success,tabicl,TabICL,0.016154017,Non-member
dropout_success,tabicl,TabICL,0.01973038,Non-member
dropout_success,tabicl,TabICL,0.011192229,Non-member
dropout_success,tabicl,TabICL,0.0148615455,Non-member
dropout_success,tabicl,TabICL,0.015601498,Non-member
dropout_success,tabicl,TabICL,0.017684767,Non-member
dropout_success,tabicl,TabICL,0.011417594,Non-member
dropout_success,tabicl,TabICL,0.015283763,Non-member
dropout_success,tabicl,TabICL,0.01620281,Non-member
dropout_success,tabicl,TabICL,0.02898146,Non-member
dropout_success,tabicl,TabICL,0.03699126,Member
dropout_success,tabicl,TabICL,0.015534536,Non-member
dropout_success,tabicl,TabICL,0.017778618,Non-member
dropout_success,tabicl,TabICL,0.030600734,Member
dropout_success,tabicl,TabICL,0.024028227,Non-member
dropout_success,tabicl,TabICL,0.037838355,Member
dropout_success,tabicl,TabICL,0.042687144,Member
dropout_success,tabicl,TabICL,0.040147383,Member
dropout_success,tabicl,TabICL,0.013966589,Non-member
dropout_success,tabicl,TabICL,0.036740817,Member
dropout_success,tabicl,TabICL,0.033031028,Member
dropout_success,tabicl,TabICL,0.022580715,Non-member
dropout_success,tabicl,TabICL,0.015518456,Non-member
dropout_success,tabicl,TabICL,0.028303549,Member
dropout_success,tabicl,TabICL,0.015375927,Non-member
dropout_success,tabicl,TabICL,0.0420865,Member
dropout_success,tabicl,TabICL,0.039587907,Member
dropout_success,tabicl,TabICL,0.024460867,Non-member
dropout_success,tabicl,TabICL,0.028300552,Member
dropout_success,tabicl,TabICL,0.0144757815,Non-member
dropout_success,tabicl,TabICL,0.025203459,Member
dropout_success,tabicl,TabICL,0.04441652,Member
dropout_success,tabicl,TabICL,0.029783763,Member
dropout_success,tabicl,TabICL,0.037129056,Member
dropout_success,tabicl,TabICL,0.028456273,Member
dropout_success,tabicl,TabICL,0.036723357,Member
dropout_success,tabicl,TabICL,0.03381307,Member
dropout_success,tabicl,TabICL,0.03143772,Member
dropout_success,tabicl,TabICL,0.048952714,Member
dropout_success,tabicl,TabICL,0.013215889,Non-member
dropout_success,tabicl,TabICL,0.018029055,Non-member
dropout_success,tabicl,TabICL,0.013072339,Non-member
dropout_success,tabicl,TabICL,0.012271981,Non-member
dropout_success,tabicl,TabICL,0.026195703,Member
dropout_success,tabicl,TabICL,0.015607343,Non-member
dropout_success,tabicl,TabICL,0.01329289,Non-member
dropout_success,tabicl,TabICL,0.025695397,Non-member
dropout_success,tabicl,TabICL,0.04110513,Member
dropout_success,tabicl,TabICL,0.03139248,Member
dropout_success,tabicl,TabICL,0.012882859,Non-member
dropout_success,tabicl,TabICL,0.01595555,Non-member
dropout_success,tabicl,TabICL,0.036672644,Member
dropout_success,tabicl,TabICL,0.03236957,Member
dropout_success,tabicl,TabICL,0.029841753,Member
dropout_success,tabicl,TabICL,0.042177618,Member
dropout_success,tabicl,TabICL,0.011657699,Non-member
dropout_success,tabicl,TabICL,0.024476461,Non-member
dropout_success,tabicl,TabICL,0.019921018,Non-member
dropout_success,tabicl,TabICL,0.013312838,Non-member
dropout_success,tabicl,TabICL,0.019135635,Non-member
dropout_success,tabicl,TabICL,0.018059045,Non-member
dropout_success,tabicl,TabICL,0.03532146,Member
dropout_success,tabicl,TabICL,0.056029607,Member
dropout_success,tabicl,TabICL,0.012469217,Non-member
dropout_success,tabicl,TabICL,0.04737593,Member
dropout_success,tabicl,TabICL,0.042920947,Member
dropout_success,tabicl,TabICL,0.047508482,Member
dropout_success,tabicl,TabICL,0.0122910375,Non-member
dropout_success,tabicl,TabICL,0.04255746,Member
dropout_success,tabicl,TabICL,0.027138619,Member
dropout_success,tabicl,TabICL,0.022388155,Non-member
dropout_success,tabicl,TabICL,0.012660275,Non-member
dropout_success,tabicl,TabICL,0.010691241,Non-member
dropout_success,tabicl,TabICL,0.052489515,Member
dropout_success,tabicl,TabICL,0.016923824,Non-member
dropout_success,tabicl,TabICL,0.047198337,Member
dropout_success,tabicl,TabICL,0.027542086,Member
dropout_success,tabicl,TabICL,0.012902241,Non-member
dropout_success,tabicl,TabICL,0.038305234,Member
dropout_success,tabicl,TabICL,0.042900186,Member
dropout_success,tabicl,TabICL,0.056121763,Member
dropout_success,tabicl,TabICL,0.019359203,Non-member
dropout_success,tabicl,TabICL,0.04041029,Member
dropout_success,tabicl,TabICL,0.016238699,Non-member
dropout_success,tabicl,TabICL,0.026857262,Non-member
dropout_success,tabicl,TabICL,0.040556453,Member
dropout_success,tabicl,TabICL,0.030748518,Member
dropout_success,tabicl,TabICL,0.04522188,Member
dropout_success,tabicl,TabICL,0.03972771,Member
dropout_success,tabicl,TabICL,0.015915735,Non-member
dropout_success,tabicl,TabICL,0.01569882,Non-member
dropout_success,tabicl,TabICL,0.01793482,Non-member
dropout_success,tabicl,TabICL,0.014280681,Non-member
dropout_success,tabicl,TabICL,0.045225393,Member
dropout_success,tabicl,TabICL,0.039439138,Member
dropout_success,tabicl,TabICL,0.044439454,Member
dropout_success,tabicl,TabICL,0.041621234,Member
dropout_success,tabicl,TabICL,0.01635903,Non-member
dropout_success,tabicl,TabICL,0.022572124,Non-member
dropout_success,tabicl,TabICL,0.057551246,Member
dropout_success,tabicl,TabICL,0.040835295,Member
dropout_success,tabicl,TabICL,0.039904412,Member
dropout_success,tabicl,TabICL,0.02773957,Non-member
dropout_success,tabicl,TabICL,0.030506087,Member
dropout_success,tabicl,TabICL,0.038660977,Member
dropout_success,tabicl,TabICL,0.029189317,Member
dropout_success,tabicl,TabICL,0.011180278,Non-member
dropout_success,tabicl,TabICL,0.021127263,Non-member
dropout_success,tabicl,TabICL,0.01170449,Non-member
dropout_success,tabicl,TabICL,0.028248826,Member
dropout_success,tabicl,TabICL,0.026239315,Member
dropout_success,tabicl,TabICL,0.015985956,Non-member
dropout_success,tabicl,TabICL,0.011904732,Non-member
dropout_success,tabicl,TabICL,0.04592937,Member
dropout_success,tabicl,TabICL,0.048822988,Member
dropout_success,tabicl,TabICL,0.041222323,Member
dropout_success,tabicl,TabICL,0.019158348,Non-member
dropout_success,tabicl,TabICL,0.012593295,Non-member
dropout_success,tabicl,TabICL,0.029494459,Member
dropout_success,tabicl,TabICL,0.010850605,Non-member
dropout_success,tabicl,TabICL,0.047926296,Member
dropout_success,tabicl,TabICL,0.04234159,Member
dropout_success,tabicl,TabICL,0.016006382,Non-member
dropout_success,tabicl,TabICL,0.016942171,Non-member
dropout_success,tabicl,TabICL,0.03398491,Member
dropout_success,tabicl,TabICL,0.03902725,Member
dropout_success,tabicl,TabICL,0.011969135,Non-member
dropout_success,tabicl,TabICL,0.011196191,Non-member
dropout_success,tabicl,TabICL,0.027050205,Member
dropout_success,tabicl,TabICL,0.0427956,Member
dropout_success,tabicl,TabICL,0.03449152,Member
dropout_success,tabicl,TabICL,0.03550886,Member
dropout_success,tabicl,TabICL,0.042067606,Member
dropout_success,tabicl,TabICL,0.011535914,Non-member
dropout_success,tabicl,TabICL,0.02991709,Member
dropout_success,tabicl,TabICL,0.018461142,Non-member
dropout_success,tabicl,TabICL,0.044202175,Member
dropout_success,tabicl,TabICL,0.014381309,Non-member
dropout_success,tabicl,TabICL,0.01409147,Non-member
dropout_success,tabicl,TabICL,0.012158484,Non-member
dropout_success,tabicl,TabICL,0.009343515,Non-member
dropout_success,tabicl,TabICL,0.046802018,Member
dropout_success,tabicl,TabICL,0.018676884,Non-member
dropout_success,tabicl,TabICL,0.011662318,Non-member
dropout_success,tabicl,TabICL,0.03975965,Member
dropout_success,tabicl,TabICL,0.024748733,Member
dropout_success,tabicl,TabICL,0.013592418,Non-member
dropout_success,tabicl,TabICL,0.028475692,Member
dropout_success,tabicl,TabICL,0.017781526,Non-member
dropout_success,tabicl,TabICL,0.04225472,Member
dropout_success,tabicl,TabICL,0.035435654,Member
dropout_success,tabicl,TabICL,0.011746279,Non-member
dropout_success,tabicl,TabICL,0.018556865,Non-member
dropout_success,tabicl,TabICL,0.040122494,Member
dropout_success,tabicl,TabICL,0.012249701,Non-member
dropout_success,tabicl,TabICL,0.037108917,Member
dropout_success,tabicl,TabICL,0.02361702,Member
dropout_success,tabicl,TabICL,0.031947967,Member
dropout_success,tabicl,TabICL,0.0345456,Member
dropout_success,tabicl,TabICL,0.030593751,Member
dropout_success,tabicl,TabICL,0.028888373,Member
dropout_success,tabicl,TabICL,0.0270093,Member
dropout_success,tabicl,TabICL,0.022806028,Non-member
dropout_success,tabicl,TabICL,0.02936963,Member
dropout_success,tabicl,TabICL,0.033448566,Member
dropout_success,tabicl,TabICL,0.04127482,Member
dropout_success,tabicl,TabICL,0.03011472,Member
dropout_success,tabicl,TabICL,0.042745277,Member
dropout_success,tabicl,TabICL,0.020376561,Non-member
dropout_success,tabicl,TabICL,0.038230915,Member
dropout_success,tabicl,TabICL,0.02925328,Member
dropout_success,tabicl,TabICL,0.046000987,Member
dropout_success,tabicl,TabICL,0.044455066,Member
dropout_success,tabicl,TabICL,0.016072333,Non-member
dropout_success,tabicl,TabICL,0.013897647,Non-member
dropout_success,tabicl,TabICL,0.015009387,Non-member
dropout_success,tabicl,TabICL,0.011276343,Non-member
dropout_success,tabicl,TabICL,0.016888402,Non-member
dropout_success,tabicl,TabICL,0.02405145,Non-member
dropout_success,tabicl,TabICL,0.04473317,Member
dropout_success,tabicl,TabICL,0.017568361,Non-member
dropout_success,tabicl,TabICL,0.03895259,Member
dropout_success,tabicl,TabICL,0.0365835,Member
dropout_success,tabicl,TabICL,0.022913793,Non-member
dropout_success,tabicl,TabICL,0.016306413,Non-member
dropout_success,tabicl,TabICL,0.010715057,Non-member
dropout_success,tabicl,TabICL,0.016080042,Non-member
dropout_success,tabicl,TabICL,0.015737073,Non-member
dropout_success,tabicl,TabICL,0.033285536,Member
dropout_success,tabicl,TabICL,0.041143294,Non-member
dropout_success,tabicl,TabICL,0.02390171,Non-member
dropout_success,tabicl,TabICL,0.018453661,Non-member
dropout_success,tabicl,TabICL,0.015555166,Non-member
dropout_success,tabicl,TabICL,0.034269553,Member
dropout_success,tabicl,TabICL,0.041538477,Member
dropout_success,tabicl,TabICL,0.032596294,Member
dropout_success,tabicl,TabICL,0.027145544,Member
dropout_success,tabicl,TabICL,0.03456382,Member
dropout_success,tabicl,TabICL,0.043312892,Member
dropout_success,tabicl,TabICL,0.03802852,Member
dropout_success,tabicl,TabICL,0.03173678,Member
dropout_success,tabicl,TabICL,0.01911473,Non-member
dropout_success,tabicl,TabICL,0.03789257,Member
dropout_success,tabicl,TabICL,0.03422415,Member
dropout_success,tabicl,TabICL,0.014299574,Non-member
dropout_success,tabicl,TabICL,0.014508687,Non-member
dropout_success,tabicl,TabICL,0.0127639845,Non-member
dropout_success,tabicl,TabICL,0.032536145,Member
dropout_success,tabicl,TabICL,0.023215925,Non-member
dropout_success,tabicl,TabICL,0.031757973,Member
dropout_success,tabicl,TabICL,0.039053936,Member
dropout_success,tabicl,TabICL,0.10537514,Member
dropout_success,tabicl,TabICL,0.0142527735,Non-member
dropout_success,tabicl,TabICL,0.030896267,Member
dropout_success,tabicl,TabICL,0.016526917,Non-member
dropout_success,tabicl,TabICL,0.04840536,Member
dropout_success,tabicl,TabICL,0.04669878,Member
dropout_success,tabicl,TabICL,0.049336,Member
dropout_success,tabicl,TabICL,0.014066073,Non-member
dropout_success,tabicl,TabICL,0.021343192,Non-member
dropout_success,tabicl,TabICL,0.014637798,Non-member
dropout_success,tabicl,TabICL,0.016667226,Non-member
dropout_success,tabicl,TabICL,0.051602554,Member
dropout_success,tabicl,TabICL,0.011559068,Non-member
dropout_success,tabicl,TabICL,0.029373676,Member
dropout_success,tabicl,TabICL,0.03793845,Member
dropout_success,tabicl,TabICL,0.013777276,Non-member
dropout_success,tabicl,TabICL,0.042909592,Member
dropout_success,tabicl,TabICL,0.010835722,Non-member
dropout_success,tabicl,TabICL,0.014770176,Non-member
dropout_success,tabicl,TabICL,0.013892621,Non-member
dropout_success,tabicl,TabICL,0.012044649,Non-member
dropout_success,tabicl,TabICL,0.036939498,Member
dropout_success,tabicl,TabICL,0.014927846,Non-member
dropout_success,tabicl,TabICL,0.015604987,Non-member
dropout_success,tabicl,TabICL,0.04052121,Member
dropout_success,tabicl,TabICL,0.025540682,Non-member
dropout_success,tabicl,TabICL,0.032741442,Member
dropout_success,tabicl,TabICL,0.01788765,Non-member
dropout_success,tabicl,TabICL,0.018304532,Non-member
dropout_success,tabicl,TabICL,0.014190029,Non-member
dropout_success,tabicl,TabICL,0.035143413,Member
dropout_success,tabicl,TabICL,0.014716598,Non-member
dropout_success,tabicl,TabICL,0.02664748,Member
dropout_success,tabicl,TabICL,0.04416575,Member
dropout_success,tabicl,TabICL,0.028644748,Non-member
dropout_success,tabicl,TabICL,0.0165696,Non-member
dropout_success,tabicl,TabICL,0.023703089,Non-member
dropout_success,tabicl,TabICL,0.04214165,Member
dropout_success,tabicl,TabICL,0.019067734,Non-member
dropout_success,tabicl,TabICL,0.045796942,Member
dropout_success,tabicl,TabICL,0.026760036,Member
dropout_success,tabicl,TabICL,0.015637686,Non-member
dropout_success,tabicl,TabICL,0.025526347,Member
dropout_success,tabicl,TabICL,0.017116396,Non-member
dropout_success,tabicl,TabICL,0.018340684,Non-member
dropout_success,tabicl,TabICL,0.030949032,Member
dropout_success,tabicl,TabICL,0.016606787,Non-member
dropout_success,tabicl,TabICL,0.023389487,Non-member
dropout_success,tabicl,TabICL,0.01928126,Non-member
dropout_success,tabicl,TabICL,0.014613674,Non-member
dropout_success,tabicl,TabICL,0.053874645,Member
dropout_success,tabicl,TabICL,0.009206436,Non-member
dropout_success,tabicl,TabICL,0.017523283,Non-member
dropout_success,tabicl,TabICL,0.031636395,Member
dropout_success,tabicl,TabICL,0.015225898,Non-member
dropout_success,tabicl,TabICL,0.027736994,Member
dropout_success,tabicl,TabICL,0.017493276,Non-member
dropout_success,tabicl,TabICL,0.012242507,Non-member
dropout_success,tabicl,TabICL,0.027649796,Member
dropout_success,tabicl,TabICL,0.027100004,Member
dropout_success,tabicl,TabICL,0.011333917,Non-member
dropout_success,tabicl,TabICL,0.029450433,Member
dropout_success,tabicl,TabICL,0.029945208,Member
dropout_success,tabicl,TabICL,0.017750213,Non-member
dropout_success,tabicl,TabICL,0.012011162,Non-member
dropout_success,tabicl,TabICL,0.03009981,Non-member
dropout_success,tabicl,TabICL,0.013319493,Non-member
dropout_success,tabicl,TabICL,0.031194849,Member
dropout_success,tabicl,TabICL,0.034408744,Member
dropout_success,tabicl,TabICL,0.045639325,Member
dropout_success,tabicl,TabICL,0.012612388,Non-member
dropout_success,tabicl,TabICL,0.027885444,Member
dropout_success,tabicl,TabICL,0.040213194,Member
dropout_success,tabicl,TabICL,0.025476316,Non-member
dropout_success,tabicl,TabICL,0.014361841,Non-member
dropout_success,tabicl,TabICL,0.03587614,Member
dropout_success,tabicl,TabICL,0.013565455,Non-member
dropout_success,tabicl,TabICL,0.020375049,Non-member
dropout_success,tabicl,TabICL,0.04134792,Member
dropout_success,tabicl,TabICL,0.039084617,Member
dropout_success,tabicl,TabICL,0.038903948,Member
dropout_success,tabicl,TabICL,0.015128111,Non-member
dropout_success,tabicl,TabICL,0.04566744,Member
dropout_success,tabicl,TabICL,0.025690788,Member
dropout_success,tabicl,TabICL,0.035596147,Member
dropout_success,tabicl,TabICL,0.012006179,Non-member
dropout_success,tabicl,TabICL,0.016321013,Non-member
dropout_success,tabicl,TabICL,0.013400874,Non-member
dropout_success,tabicl,TabICL,0.013093781,Non-member
dropout_success,tabicl,TabICL,0.035593856,Member
dropout_success,tabicl,TabICL,0.040901348,Member
dropout_success,tabicl,TabICL,0.049242184,Member
dropout_success,tabicl,TabICL,0.017794937,Non-member
dropout_success,tabicl,TabICL,0.037043277,Member
dropout_success,tabicl,TabICL,0.041504808,Member
dropout_success,tabicl,TabICL,0.012581583,Non-member
dropout_success,tabicl,TabICL,0.03604154,Member
dropout_success,tabicl,TabICL,0.038511638,Member
dropout_success,tabicl,TabICL,0.016513297,Non-member
dropout_success,tabicl,TabICL,0.017892195,Non-member
dropout_success,tabicl,TabICL,0.03504606,Member
dropout_success,tabicl,TabICL,0.054407526,Member
dropout_success,tabicl,TabICL,0.02925098,Member
dropout_success,tabicl,TabICL,0.015471066,Non-member
dropout_success,tabicl,TabICL,0.037054136,Member
dropout_success,tabicl,TabICL,0.011176757,Non-member
dropout_success,tabicl,TabICL,0.043873098,Member
dropout_success,tabicl,TabICL,0.039129887,Member
dropout_success,tabicl,TabICL,0.014869738,Non-member
dropout_success,tabicl,TabICL,0.01190425,Non-member
dropout_success,tabicl,TabICL,0.03713254,Member
dropout_success,tabicl,TabICL,0.012625333,Non-member
dropout_success,tabicl,TabICL,0.02453191,Non-member
dropout_success,tabicl,TabICL,0.04997915,Member
dropout_success,tabicl,TabICL,0.011432809,Non-member
dropout_success,tabicl,TabICL,0.015283267,Non-member
dropout_success,tabicl,TabICL,0.014646671,Non-member
dropout_success,tabicl,TabICL,0.045449708,Member
dropout_success,tabicl,TabICL,0.014509494,Non-member
dropout_success,tabicl,TabICL,0.029189147,Member
dropout_success,tabicl,TabICL,0.049703777,Member
dropout_success,tabicl,TabICL,0.02465263,Member
dropout_success,tabicl,TabICL,0.019848814,Non-member
dropout_success,tabicl,TabICL,0.013217695,Non-member
dropout_success,tabicl,TabICL,0.011308282,Non-member
dropout_success,tabicl,TabICL,0.011513607,Non-member
dropout_success,tabicl,TabICL,0.035633475,Member
dropout_success,tabicl,TabICL,0.06676672,Member
dropout_success,tabicl,TabICL,0.02892224,Member
dropout_success,tabicl,TabICL,0.020831235,Non-member
dropout_success,tabicl,TabICL,0.028611427,Member
dropout_success,tabicl,TabICL,0.036202062,Member
dropout_success,tabicl,TabICL,0.042345908,Member
dropout_success,tabicl,TabICL,0.027701534,Member
dropout_success,tabicl,TabICL,0.013551504,Non-member
dropout_success,tabicl,TabICL,0.028277477,Member
dropout_success,tabicl,TabICL,0.012108869,Non-member
dropout_success,tabicl,TabICL,0.03627809,Member
dropout_success,tabicl,TabICL,0.03668339,Member
dropout_success,tabicl,TabICL,0.036919925,Member
dropout_success,tabicl,TabICL,0.022122355,Non-member
dropout_success,tabicl,TabICL,0.022802323,Member
dropout_success,tabicl,TabICL,0.03184646,Member
dropout_success,tabicl,TabICL,0.03740379,Member
dropout_success,tabicl,TabICL,0.028157154,Member
dropout_success,tabicl,TabICL,0.015312013,Non-member
dropout_success,tabicl,TabICL,0.0134631395,Non-member
dropout_success,tabicl,TabICL,0.014207636,Non-member
dropout_success,tabicl,TabICL,0.04461435,Member
dropout_success,tabicl,TabICL,0.019857882,Non-member
dropout_success,tabicl,TabICL,0.041217532,Member
dropout_success,tabicl,TabICL,0.043333396,Member
dropout_success,tabicl,TabICL,0.016709173,Non-member
dropout_success,tabicl,TabICL,0.021107549,Non-member
dropout_success,tabicl,TabICL,0.02943982,Member
dropout_success,tabicl,TabICL,0.05735865,Member
dropout_success,tabicl,TabICL,0.016020993,Non-member
dropout_success,tabicl,TabICL,0.011639606,Non-member
dropout_success,tabicl,TabICL,0.031604297,Member
dropout_success,tabicl,TabICL,0.019599324,Non-member
dropout_success,tabicl,TabICL,0.016637633,Non-member
dropout_success,tabicl,TabICL,0.020741224,Non-member
dropout_success,tabicl,TabICL,0.054738257,Member
dropout_success,tabicl,TabICL,0.044912916,Member
dropout_success,tabicl,TabICL,0.04032412,Member
dropout_success,tabicl,TabICL,0.025763804,Non-member
dropout_success,tabicl,TabICL,0.024154924,Non-member
